archivo,sha256,tipo,diseno,fecha_corte,version,hoja,leidas,numericas,texto
1_BOLB_102013.xls,33c933c143d39f7b0e73bf615c56a8dccb225bc765a95280cb2a19d7c8d92a0c,bancos,clasico,2013-10-31,version_clasico,12,81,57,24
1_BOLB_102013.xls,33c933c143d39f7b0e73bf615c56a8dccb225bc765a95280cb2a19d7c8d92a0c,bancos,clasico,2013-10-31,version_clasico,13,432,346,86
1_BOLB_102013.xls,33c933c143d39f7b0e73bf615c56a8dccb225bc765a95280cb2a19d7c8d92a0c,bancos,clasico,2013-10-31,version_clasico,14,241,171,70
1_BOLB_102013.xls,33c933c143d39f7b0e73bf615c56a8dccb225bc765a95280cb2a19d7c8d92a0c,bancos,clasico,2013-10-31,version_clasico,15,253,192,61
1_BOLB_102013.xls,33c933c143d39f7b0e73bf615c56a8dccb225bc765a95280cb2a19d7c8d92a0c,bancos,clasico,2013-10-31,version_clasico,16,547,500,47
1_BOLB_102013.xls,33c933c143d39f7b0e73bf615c56a8dccb225bc765a95280cb2a19d7c8d92a0c,bancos,clasico,2013-10-31,version_clasico,17,306,236,70
1_BOLB_102013.xls,33c933c143d39f7b0e73bf615c56a8dccb225bc765a95280cb2a19d7c8d92a0c,bancos,clasico,2013-10-31,version_clasico,18,783,596,187
1_BOLB_102013.xls,33c933c143d39f7b0e73bf615c56a8dccb225bc765a95280cb2a19d7c8d92a0c,bancos,clasico,2013-10-31,version_clasico,19,299,236,63
1_BOLB_102013.xls,33c933c143d39f7b0e73bf615c56a8dccb225bc765a95280cb2a19d7c8d92a0c,bancos,clasico,2013-10-31,version_clasico,20,225,170,55
1_BOLB_102013.xls,33c933c143d39f7b0e73bf615c56a8dccb225bc765a95280cb2a19d7c8d92a0c,bancos,clasico,2013-10-31,version_clasico,21,225,170,55
1_BOLB_102013.xls,33c933c143d39f7b0e73bf615c56a8dccb225bc765a95280cb2a19d7c8d92a0c,bancos,clasico,2013-10-31,version_clasico,22,392,335,57
1_BOLB_102013.xls,33c933c143d39f7b0e73bf615c56a8dccb225bc765a95280cb2a19d7c8d92a0c,bancos,clasico,2013-10-31,version_clasico,23,408,349,59
1_BOLB_102013.xls,33c933c143d39f7b0e73bf615c56a8dccb225bc765a95280cb2a19d7c8d92a0c,bancos,clasico,2013-10-31,version_clasico,24,408,349,59
1_BOLB_102013.xls,33c933c143d39f7b0e73bf615c56a8dccb225bc765a95280cb2a19d7c8d92a0c,bancos,clasico,2013-10-31,version_clasico,25,393,336,57
1_BOLB_102013.xls,33c933c143d39f7b0e73bf615c56a8dccb225bc765a95280cb2a19d7c8d92a0c,bancos,clasico,2013-10-31,version_clasico,26,357,291,66
1_BOLB_102013.xls,33c933c143d39f7b0e73bf615c56a8dccb225bc765a95280cb2a19d7c8d92a0c,bancos,clasico,2013-10-31,version_clasico,27,357,291,66
1_BOLB_102013.xls,33c933c143d39f7b0e73bf615c56a8dccb225bc765a95280cb2a19d7c8d92a0c,bancos,clasico,2013-10-31,version_clasico,28,29,26,3
1_BOLB_102013.xls,33c933c143d39f7b0e73bf615c56a8dccb225bc765a95280cb2a19d7c8d92a0c,bancos,clasico,2013-10-31,version_clasico,29,416,374,42
1_BOLB_102013.xls,33c933c143d39f7b0e73bf615c56a8dccb225bc765a95280cb2a19d7c8d92a0c,bancos,clasico,2013-10-31,version_clasico,30,413,377,36
1_BOLB_102013.xls,33c933c143d39f7b0e73bf615c56a8dccb225bc765a95280cb2a19d7c8d92a0c,bancos,clasico,2013-10-31,version_clasico,31,518,466,52
1_BOLB_102013.xls,33c933c143d39f7b0e73bf615c56a8dccb225bc765a95280cb2a19d7c8d92a0c,bancos,clasico,2013-10-31,version_clasico,32,282,236,46
1_BOLB_102013.xls,33c933c143d39f7b0e73bf615c56a8dccb225bc765a95280cb2a19d7c8d92a0c,bancos,clasico,2013-10-31,version_clasico,33,361,328,33
1_BOLB_102013.xls,33c933c143d39f7b0e73bf615c56a8dccb225bc765a95280cb2a19d7c8d92a0c,bancos,clasico,2013-10-31,version_clasico,34,423,363,60
1_BOLB_102013.xls,33c933c143d39f7b0e73bf615c56a8dccb225bc765a95280cb2a19d7c8d92a0c,bancos,clasico,2013-10-31,version_clasico,35,423,363,60
1_BOLB_102013.xls,33c933c143d39f7b0e73bf615c56a8dccb225bc765a95280cb2a19d7c8d92a0c,bancos,clasico,2013-10-31,version_clasico,36,423,363,60
1_BOLB_102013.xls,33c933c143d39f7b0e73bf615c56a8dccb225bc765a95280cb2a19d7c8d92a0c,bancos,clasico,2013-10-31,version_clasico,37,361,328,33
1_BOLB_102013.xls,33c933c143d39f7b0e73bf615c56a8dccb225bc765a95280cb2a19d7c8d92a0c,bancos,clasico,2013-10-31,version_clasico,38,16,13,3
1_BOLB_102013.xls,33c933c143d39f7b0e73bf615c56a8dccb225bc765a95280cb2a19d7c8d92a0c,bancos,clasico,2013-10-31,version_clasico,39,91,16,75
1_BOLB_102013.xls,33c933c143d39f7b0e73bf615c56a8dccb225bc765a95280cb2a19d7c8d92a0c,bancos,clasico,2013-10-31,version_clasico,40,58,16,42
Bancos_propuesto_1013.xls,9271cd84f12fba6a0a465d0d7a636d933cd5db7cdc0cbaa7ec317d81c1b74ba1,bancos,nuevo,2013-10-31,version_nuevo,Carátula,6,0,6
Bancos_propuesto_1013.xls,9271cd84f12fba6a0a465d0d7a636d933cd5db7cdc0cbaa7ec317d81c1b74ba1,bancos,nuevo,2013-10-31,version_nuevo,Índice,35,14,21
Bancos_propuesto_1013.xls,9271cd84f12fba6a0a465d0d7a636d933cd5db7cdc0cbaa7ec317d81c1b74ba1,bancos,nuevo,2013-10-31,version_nuevo,1,4429,4245,184
Bancos_propuesto_1013.xls,9271cd84f12fba6a0a465d0d7a636d933cd5db7cdc0cbaa7ec317d81c1b74ba1,bancos,nuevo,2013-10-31,version_nuevo,2,5044,4851,193
Bancos_propuesto_1013.xls,9271cd84f12fba6a0a465d0d7a636d933cd5db7cdc0cbaa7ec317d81c1b74ba1,bancos,nuevo,2013-10-31,version_nuevo,3,823,727,96
Bancos_propuesto_1013.xls,9271cd84f12fba6a0a465d0d7a636d933cd5db7cdc0cbaa7ec317d81c1b74ba1,bancos,nuevo,2013-10-31,version_nuevo,4,1098,930,168
Bancos_propuesto_1013.xls,9271cd84f12fba6a0a465d0d7a636d933cd5db7cdc0cbaa7ec317d81c1b74ba1,bancos,nuevo,2013-10-31,version_nuevo,5,315,273,42
Bancos_propuesto_1013.xls,9271cd84f12fba6a0a465d0d7a636d933cd5db7cdc0cbaa7ec317d81c1b74ba1,bancos,nuevo,2013-10-31,version_nuevo,6,315,273,42
Bancos_propuesto_1013.xls,9271cd84f12fba6a0a465d0d7a636d933cd5db7cdc0cbaa7ec317d81c1b74ba1,bancos,nuevo,2013-10-31,version_nuevo,7,319,277,42
Bancos_propuesto_1013.xls,9271cd84f12fba6a0a465d0d7a636d933cd5db7cdc0cbaa7ec317d81c1b74ba1,bancos,nuevo,2013-10-31,version_nuevo,8,317,241,76
Bancos_propuesto_1013.xls,9271cd84f12fba6a0a465d0d7a636d933cd5db7cdc0cbaa7ec317d81c1b74ba1,bancos,nuevo,2013-10-31,version_nuevo,9,317,241,76
Bancos_propuesto_1013.xls,9271cd84f12fba6a0a465d0d7a636d933cd5db7cdc0cbaa7ec317d81c1b74ba1,bancos,nuevo,2013-10-31,version_nuevo,10,317,273,44
Bancos_propuesto_1013.xls,9271cd84f12fba6a0a465d0d7a636d933cd5db7cdc0cbaa7ec317d81c1b74ba1,bancos,nuevo,2013-10-31,version_nuevo,11,317,273,44
Bancos_propuesto_1013.xls,9271cd84f12fba6a0a465d0d7a636d933cd5db7cdc0cbaa7ec317d81c1b74ba1,bancos,nuevo,2013-10-31,version_nuevo,12,317,273,44
Bancos_propuesto_1013.xls,9271cd84f12fba6a0a465d0d7a636d933cd5db7cdc0cbaa7ec317d81c1b74ba1,bancos,nuevo,2013-10-31,version_nuevo,13,317,273,44
Bancos_propuesto_1013.xls,9271cd84f12fba6a0a465d0d7a636d933cd5db7cdc0cbaa7ec317d81c1b74ba1,bancos,nuevo,2013-10-31,version_nuevo,14,317,273,44
1_BOLB_ 112013.xls,d1d55fc4c8392969cc812997c06575218fc5733f1ae573bc0af8d3f233ce3726,bancos,clasico,2013-11-30,version_clasico,Carátula,6,0,6
1_BOLB_ 112013.xls,d1d55fc4c8392969cc812997c06575218fc5733f1ae573bc0af8d3f233ce3726,bancos,clasico,2013-11-30,version_clasico,INDICE,81,40,41
1_BOLB_ 112013.xls,d1d55fc4c8392969cc812997c06575218fc5733f1ae573bc0af8d3f233ce3726,bancos,clasico,2013-11-30,version_clasico,1,143,104,39
1_BOLB_ 112013.xls,d1d55fc4c8392969cc812997c06575218fc5733f1ae573bc0af8d3f233ce3726,bancos,clasico,2013-11-30,version_clasico,2,305,256,49
1_BOLB_ 112013.xls,d1d55fc4c8392969cc812997c06575218fc5733f1ae573bc0af8d3f233ce3726,bancos,clasico,2013-11-30,version_clasico,3,92,68,24
1_BOLB_ 112013.xls,d1d55fc4c8392969cc812997c06575218fc5733f1ae573bc0af8d3f233ce3726,bancos,clasico,2013-11-30,version_clasico,4,66,40,26
1_BOLB_ 112013.xls,d1d55fc4c8392969cc812997c06575218fc5733f1ae573bc0af8d3f233ce3726,bancos,clasico,2013-11-30,version_clasico,5,428,346,82
1_BOLB_ 112013.xls,d1d55fc4c8392969cc812997c06575218fc5733f1ae573bc0af8d3f233ce3726,bancos,clasico,2013-11-30,version_clasico,6,271,192,79
1_BOLB_ 112013.xls,d1d55fc4c8392969cc812997c06575218fc5733f1ae573bc0af8d3f233ce3726,bancos,clasico,2013-11-30,version_clasico,7,433,345,88
1_BOLB_ 112013.xls,d1d55fc4c8392969cc812997c06575218fc5733f1ae573bc0af8d3f233ce3726,bancos,clasico,2013-11-30,version_clasico,8,228,170,58
1_BOLB_ 112013.xls,d1d55fc4c8392969cc812997c06575218fc5733f1ae573bc0af8d3f233ce3726,bancos,clasico,2013-11-30,version_clasico,9,195,116,79
1_BOLB_ 112013.xls,d1d55fc4c8392969cc812997c06575218fc5733f1ae573bc0af8d3f233ce3726,bancos,clasico,2013-11-30,version_clasico,10,409,351,58
1_BOLB_ 112013.xls,d1d55fc4c8392969cc812997c06575218fc5733f1ae573bc0af8d3f233ce3726,bancos,clasico,2013-11-30,version_clasico,11,37,28,9
1_BOLB_ 112013.xls,d1d55fc4c8392969cc812997c06575218fc5733f1ae573bc0af8d3f233ce3726,bancos,clasico,2013-11-30,version_clasico,12,80,57,23
1_BOLB_ 112013.xls,d1d55fc4c8392969cc812997c06575218fc5733f1ae573bc0af8d3f233ce3726,bancos,clasico,2013-11-30,version_clasico,13,432,346,86
1_BOLB_ 112013.xls,d1d55fc4c8392969cc812997c06575218fc5733f1ae573bc0af8d3f233ce3726,bancos,clasico,2013-11-30,version_clasico,14,241,171,70
1_BOLB_ 112013.xls,d1d55fc4c8392969cc812997c06575218fc5733f1ae573bc0af8d3f233ce3726,bancos,clasico,2013-11-30,version_clasico,15,253,192,61
1_BOLB_ 112013.xls,d1d55fc4c8392969cc812997c06575218fc5733f1ae573bc0af8d3f233ce3726,bancos,clasico,2013-11-30,version_clasico,16,547,500,47
1_BOLB_ 112013.xls,d1d55fc4c8392969cc812997c06575218fc5733f1ae573bc0af8d3f233ce3726,bancos,clasico,2013-11-30,version_clasico,17,306,236,70
1_BOLB_ 112013.xls,d1d55fc4c8392969cc812997c06575218fc5733f1ae573bc0af8d3f233ce3726,bancos,clasico,2013-11-30,version_clasico,18,871,687,184
1_BOLB_ 112013.xls,d1d55fc4c8392969cc812997c06575218fc5733f1ae573bc0af8d3f233ce3726,bancos,clasico,2013-11-30,version_clasico,19,334,254,80
1_BOLB_ 112013.xls,d1d55fc4c8392969cc812997c06575218fc5733f1ae573bc0af8d3f233ce3726,bancos,clasico,2013-11-30,version_clasico,20,225,170,55
1_BOLB_ 112013.xls,d1d55fc4c8392969cc812997c06575218fc5733f1ae573bc0af8d3f233ce3726,bancos,clasico,2013-11-30,version_clasico,21,225,170,55
1_BOLB_ 112013.xls,d1d55fc4c8392969cc812997c06575218fc5733f1ae573bc0af8d3f233ce3726,bancos,clasico,2013-11-30,version_clasico,22,346,314,32
1_BOLB_ 112013.xls,d1d55fc4c8392969cc812997c06575218fc5733f1ae573bc0af8d3f233ce3726,bancos,clasico,2013-11-30,version_clasico,23,360,327,33
1_BOLB_ 112013.xls,d1d55fc4c8392969cc812997c06575218fc5733f1ae573bc0af8d3f233ce3726,bancos,clasico,2013-11-30,version_clasico,24,360,327,33
1_BOLB_ 112013.xls,d1d55fc4c8392969cc812997c06575218fc5733f1ae573bc0af8d3f233ce3726,bancos,clasico,2013-11-30,version_clasico,25,345,314,31
1_BOLB_ 112013.xls,d1d55fc4c8392969cc812997c06575218fc5733f1ae573bc0af8d3f233ce3726,bancos,clasico,2013-11-30,version_clasico,26,334,265,69
1_BOLB_ 112013.xls,d1d55fc4c8392969cc812997c06575218fc5733f1ae573bc0af8d3f233ce3726,bancos,clasico,2013-11-30,version_clasico,27,334,265,69
1_BOLB_ 112013.xls,d1d55fc4c8392969cc812997c06575218fc5733f1ae573bc0af8d3f233ce3726,bancos,clasico,2013-11-30,version_clasico,28,29,26,3
1_BOLB_ 112013.xls,d1d55fc4c8392969cc812997c06575218fc5733f1ae573bc0af8d3f233ce3726,bancos,clasico,2013-11-30,version_clasico,29,416,374,42
1_BOLB_ 112013.xls,d1d55fc4c8392969cc812997c06575218fc5733f1ae573bc0af8d3f233ce3726,bancos,clasico,2013-11-30,version_clasico,30,413,377,36
1_BOLB_ 112013.xls,d1d55fc4c8392969cc812997c06575218fc5733f1ae573bc0af8d3f233ce3726,bancos,clasico,2013-11-30,version_clasico,31,518,466,52
1_BOLB_ 112013.xls,d1d55fc4c8392969cc812997c06575218fc5733f1ae573bc0af8d3f233ce3726,bancos,clasico,2013-11-30,version_clasico,32,502,456,46
1_BOLB_ 112013.xls,d1d55fc4c8392969cc812997c06575218fc5733f1ae573bc0af8d3f233ce3726,bancos,clasico,2013-11-30,version_clasico,33,361,328,33
1_BOLB_ 112013.xls,d1d55fc4c8392969cc812997c06575218fc5733f1ae573bc0af8d3f233ce3726,bancos,clasico,2013-11-30,version_clasico,34,423,363,60
1_BOLB_ 112013.xls,d1d55fc4c8392969cc812997c06575218fc5733f1ae573bc0af8d3f233ce3726,bancos,clasico,2013-11-30,version_clasico,35,423,363,60
1_BOLB_ 112013.xls,d1d55fc4c8392969cc812997c06575218fc5733f1ae573bc0af8d3f233ce3726,bancos,clasico,2013-11-30,version_clasico,36,423,363,60
1_BOLB_ 112013.xls,d1d55fc4c8392969cc812997c06575218fc5733f1ae573bc0af8d3f233ce3726,bancos,clasico,2013-11-30,version_clasico,37,361,328,33
1_BOLB_ 112013.xls,d1d55fc4c8392969cc812997c06575218fc5733f1ae573bc0af8d3f233ce3726,bancos,clasico,2013-11-30,version_clasico,38,16,13,3
1_BOLB_ 112013.xls,d1d55fc4c8392969cc812997c06575218fc5733f1ae573bc0af8d3f233ce3726,bancos,clasico,2013-11-30,version_clasico,39,92,16,76
1_BOLB_ 112013.xls,d1d55fc4c8392969cc812997c06575218fc5733f1ae573bc0af8d3f233ce3726,bancos,clasico,2013-11-30,version_clasico,40,58,16,42
Bancos_propuesto_1113.xls,f2e373ff0c5e5c54f679389b61063cb382a9112166dcf111cef8003d51cf29aa,bancos,nuevo,2013-11-30,version_nuevo,Carátula,6,0,6
Bancos_propuesto_1113.xls,f2e373ff0c5e5c54f679389b61063cb382a9112166dcf111cef8003d51cf29aa,bancos,nuevo,2013-11-30,version_nuevo,Índice,35,14,21
Bancos_propuesto_1113.xls,f2e373ff0c5e5c54f679389b61063cb382a9112166dcf111cef8003d51cf29aa,bancos,nuevo,2013-11-30,version_nuevo,1,4455,4269,186
Bancos_propuesto_1113.xls,f2e373ff0c5e5c54f679389b61063cb382a9112166dcf111cef8003d51cf29aa,bancos,nuevo,2013-11-30,version_nuevo,2,5044,4851,193
Bancos_propuesto_1113.xls,f2e373ff0c5e5c54f679389b61063cb382a9112166dcf111cef8003d51cf29aa,bancos,nuevo,2013-11-30,version_nuevo,3,823,727,96
Bancos_propuesto_1113.xls,f2e373ff0c5e5c54f679389b61063cb382a9112166dcf111cef8003d51cf29aa,bancos,nuevo,2013-11-30,version_nuevo,4,1098,930,168
Bancos_propuesto_1113.xls,f2e373ff0c5e5c54f679389b61063cb382a9112166dcf111cef8003d51cf29aa,bancos,nuevo,2013-11-30,version_nuevo,5,315,273,42
Bancos_propuesto_1113.xls,f2e373ff0c5e5c54f679389b61063cb382a9112166dcf111cef8003d51cf29aa,bancos,nuevo,2013-11-30,version_nuevo,6,315,273,42
Bancos_propuesto_1113.xls,f2e373ff0c5e5c54f679389b61063cb382a9112166dcf111cef8003d51cf29aa,bancos,nuevo,2013-11-30,version_nuevo,7,320,278,42
Bancos_propuesto_1113.xls,f2e373ff0c5e5c54f679389b61063cb382a9112166dcf111cef8003d51cf29aa,bancos,nuevo,2013-11-30,version_nuevo,8,317,237,80
Bancos_propuesto_1113.xls,f2e373ff0c5e5c54f679389b61063cb382a9112166dcf111cef8003d51cf29aa,bancos,nuevo,2013-11-30,version_nuevo,9,317,237,80
Bancos_propuesto_1113.xls,f2e373ff0c5e5c54f679389b61063cb382a9112166dcf111cef8003d51cf29aa,bancos,nuevo,2013-11-30,version_nuevo,10,317,273,44
Bancos_propuesto_1113.xls,f2e373ff0c5e5c54f679389b61063cb382a9112166dcf111cef8003d51cf29aa,bancos,nuevo,2013-11-30,version_nuevo,11,317,273,44
Bancos_propuesto_1113.xls,f2e373ff0c5e5c54f679389b61063cb382a9112166dcf111cef8003d51cf29aa,bancos,nuevo,2013-11-30,version_nuevo,12,317,273,44
Bancos_propuesto_1113.xls,f2e373ff0c5e5c54f679389b61063cb382a9112166dcf111cef8003d51cf29aa,bancos,nuevo,2013-11-30,version_nuevo,13,317,273,44
Bancos_propuesto_1113.xls,f2e373ff0c5e5c54f679389b61063cb382a9112166dcf111cef8003d51cf29aa,bancos,nuevo,2013-11-30,version_nuevo,14,317,273,44
BANCOS.xls,dd52a46bec11f23d2a684e94ab673340b90be4e0e24618da4d9396cc3abababc,bancos,clasico,2013-12-31,unica,Carátula,6,0,6
BANCOS.xls,dd52a46bec11f23d2a684e94ab673340b90be4e0e24618da4d9396cc3abababc,bancos,clasico,2013-12-31,unica,INDICE,81,40,41
BANCOS.xls,dd52a46bec11f23d2a684e94ab673340b90be4e0e24618da4d9396cc3abababc,bancos,clasico,2013-12-31,unica,1,143,104,39
BANCOS.xls,dd52a46bec11f23d2a684e94ab673340b90be4e0e24618da4d9396cc3abababc,bancos,clasico,2013-12-31,unica,2,305,256,49
BANCOS.xls,dd52a46bec11f23d2a684e94ab673340b90be4e0e24618da4d9396cc3abababc,bancos,clasico,2013-12-31,unica,3,92,68,24
BANCOS.xls,dd52a46bec11f23d2a684e94ab673340b90be4e0e24618da4d9396cc3abababc,bancos,clasico,2013-12-31,unica,4,65,40,25
BANCOS.xls,dd52a46bec11f23d2a684e94ab673340b90be4e0e24618da4d9396cc3abababc,bancos,clasico,2013-12-31,unica,5,428,346,82
BANCOS.xls,dd52a46bec11f23d2a684e94ab673340b90be4e0e24618da4d9396cc3abababc,bancos,clasico,2013-12-31,unica,6,255,192,63
BANCOS.xls,dd52a46bec11f23d2a684e94ab673340b90be4e0e24618da4d9396cc3abababc,bancos,clasico,2013-12-31,unica,7,434,346,88
BANCOS.xls,dd52a46bec11f23d2a684e94ab673340b90be4e0e24618da4d9396cc3abababc,bancos,clasico,2013-12-31,unica,8,228,170,58
BANCOS.xls,dd52a46bec11f23d2a684e94ab673340b90be4e0e24618da4d9396cc3abababc,bancos,clasico,2013-12-31,unica,9,195,116,79
BANCOS.xls,dd52a46bec11f23d2a684e94ab673340b90be4e0e24618da4d9396cc3abababc,bancos,clasico,2013-12-31,unica,10,352,320,32
BANCOS.xls,dd52a46bec11f23d2a684e94ab673340b90be4e0e24618da4d9396cc3abababc,bancos,clasico,2013-12-31,unica,11,37,28,9
BANCOS.xls,dd52a46bec11f23d2a684e94ab673340b90be4e0e24618da4d9396cc3abababc,bancos,clasico,2013-12-31,unica,12,46,30,16
BANCOS.xls,dd52a46bec11f23d2a684e94ab673340b90be4e0e24618da4d9396cc3abababc,bancos,clasico,2013-12-31,unica,13,432,346,86
BANCOS.xls,dd52a46bec11f23d2a684e94ab673340b90be4e0e24618da4d9396cc3abababc,bancos,clasico,2013-12-31,unica,14,225,171,54
BANCOS.xls,dd52a46bec11f23d2a684e94ab673340b90be4e0e24618da4d9396cc3abababc,bancos,clasico,2013-12-31,unica,15,253,192,61
BANCOS.xls,dd52a46bec11f23d2a684e94ab673340b90be4e0e24618da4d9396cc3abababc,bancos,clasico,2013-12-31,unica,16,305,258,47
BANCOS.xls,dd52a46bec11f23d2a684e94ab673340b90be4e0e24618da4d9396cc3abababc,bancos,clasico,2013-12-31,unica,17,306,236,70
BANCOS.xls,dd52a46bec11f23d2a684e94ab673340b90be4e0e24618da4d9396cc3abababc,bancos,clasico,2013-12-31,unica,18,783,596,187
BANCOS.xls,dd52a46bec11f23d2a684e94ab673340b90be4e0e24618da4d9396cc3abababc,bancos,clasico,2013-12-31,unica,19,299,236,63
BANCOS.xls,dd52a46bec11f23d2a684e94ab673340b90be4e0e24618da4d9396cc3abababc,bancos,clasico,2013-12-31,unica,20,225,170,55
BANCOS.xls,dd52a46bec11f23d2a684e94ab673340b90be4e0e24618da4d9396cc3abababc,bancos,clasico,2013-12-31,unica,21,225,170,55
BANCOS.xls,dd52a46bec11f23d2a684e94ab673340b90be4e0e24618da4d9396cc3abababc,bancos,clasico,2013-12-31,unica,22,346,314,32
BANCOS.xls,dd52a46bec11f23d2a684e94ab673340b90be4e0e24618da4d9396cc3abababc,bancos,clasico,2013-12-31,unica,23,360,327,33
BANCOS.xls,dd52a46bec11f23d2a684e94ab673340b90be4e0e24618da4d9396cc3abababc,bancos,clasico,2013-12-31,unica,24,360,327,33
BANCOS.xls,dd52a46bec11f23d2a684e94ab673340b90be4e0e24618da4d9396cc3abababc,bancos,clasico,2013-12-31,unica,25,366,314,52
BANCOS.xls,dd52a46bec11f23d2a684e94ab673340b90be4e0e24618da4d9396cc3abababc,bancos,clasico,2013-12-31,unica,26,357,283,74
BANCOS.xls,dd52a46bec11f23d2a684e94ab673340b90be4e0e24618da4d9396cc3abababc,bancos,clasico,2013-12-31,unica,27,357,283,74
BANCOS.xls,dd52a46bec11f23d2a684e94ab673340b90be4e0e24618da4d9396cc3abababc,bancos,clasico,2013-12-31,unica,28,29,26,3
BANCOS.xls,dd52a46bec11f23d2a684e94ab673340b90be4e0e24618da4d9396cc3abababc,bancos,clasico,2013-12-31,unica,29,262,220,42
BANCOS.xls,dd52a46bec11f23d2a684e94ab673340b90be4e0e24618da4d9396cc3abababc,bancos,clasico,2013-12-31,unica,30,413,377,36
BANCOS.xls,dd52a46bec11f23d2a684e94ab673340b90be4e0e24618da4d9396cc3abababc,bancos,clasico,2013-12-31,unica,31,518,466,52
BANCOS.xls,dd52a46bec11f23d2a684e94ab673340b90be4e0e24618da4d9396cc3abababc,bancos,clasico,2013-12-31,unica,32,502,456,46
BANCOS.xls,dd52a46bec11f23d2a684e94ab673340b90be4e0e24618da4d9396cc3abababc,bancos,clasico,2013-12-31,unica,33,363,330,33
BANCOS.xls,dd52a46bec11f23d2a684e94ab673340b90be4e0e24618da4d9396cc3abababc,bancos,clasico,2013-12-31,unica,34,363,330,33
BANCOS.xls,dd52a46bec11f23d2a684e94ab673340b90be4e0e24618da4d9396cc3abababc,bancos,clasico,2013-12-31,unica,35,363,330,33
BANCOS.xls,dd52a46bec11f23d2a684e94ab673340b90be4e0e24618da4d9396cc3abababc,bancos,clasico,2013-12-31,unica,36,363,330,33
BANCOS.xls,dd52a46bec11f23d2a684e94ab673340b90be4e0e24618da4d9396cc3abababc,bancos,clasico,2013-12-31,unica,37,363,330,33
BANCOS.xls,dd52a46bec11f23d2a684e94ab673340b90be4e0e24618da4d9396cc3abababc,bancos,clasico,2013-12-31,unica,38,16,13,3
BANCOS.xls,dd52a46bec11f23d2a684e94ab673340b90be4e0e24618da4d9396cc3abababc,bancos,clasico,2013-12-31,unica,39,91,16,75
