candidate_id,source_id,original_source_label,normalized_label,identity_basis,identity_stability,source_sheets,example_source_row,example_source_column,observation_count,earliest_period,latest_period,series_count,worksheet_presentations,primary_review_category,diagnostic_disposition
economic_annex:cuadro_52a:dd610fb21482a397a3c2b108,economic_annex,Otros — Importación Registrada,otros — importación registrada,Cuadro 52a|monthly|Otros — Otros — Importación Registrada — row_48,positional,Cuadro 52a,48,2,247,2006-01-01T00:00:00Z,2026-07-31T00:00:00Z,6,2,probable_identity_fragmentation,positional_identity_review
economic_annex:cuadro_52b:804ae3464c6fdbcb5580f457,economic_annex,Otros — Importación Registrada,otros — importación registrada,Cuadro 52b|monthly|Otros — Otros — Importación Registrada — row_31,positional,Cuadro 52b,31,2,247,2006-01-01T00:00:00Z,2026-07-31T00:00:00Z,6,2,probable_identity_fragmentation,positional_identity_review
economic_annex:cuadro_52b:963c2e1fd873d7916ab6015a,economic_annex,Otros — Importación Registrada,otros — importación registrada,Cuadro 52b|monthly|Otros — Otros — Importación Registrada — row_72,positional,Cuadro 52b,72,2,247,2006-01-01T00:00:00Z,2026-07-31T00:00:00Z,6,2,probable_identity_fragmentation,positional_identity_review
economic_annex:cuadro_52b:dd610fb21482a397a3c2b108,economic_annex,Otros — Importación Registrada,otros — importación registrada,Cuadro 52b|monthly|Otros — Otros — Importación Registrada — row_48,positional,Cuadro 52b,48,2,247,2006-01-01T00:00:00Z,2026-07-31T00:00:00Z,6,2,probable_identity_fragmentation,positional_identity_review
economic_annex:cuadro_5:b7bb012139421f26895a4ab6,economic_annex,Variación de Existencias,variación de existencias,CUADRO 5|annual|Variación de Existencias — row_28,positional,CUADRO 5,28,2,35,1991-01-01T00:00:00Z,2025-12-31T00:00:00Z,6,5,probable_identity_fragmentation,positional_identity_review
economic_annex:cuadro_5:dcb886ce20debd4c5565bd09,economic_annex,Variación de Existencias,variación de existencias,CUADRO 5|annual|Variación de Existencias — row_16,positional,CUADRO 5,16,2,35,1991-01-01T00:00:00Z,2025-12-31T00:00:00Z,6,5,probable_identity_fragmentation,positional_identity_review
economic_annex:cuadro_38:0eb0b40f917df2f6b9ae116e,economic_annex,1. Manufactura sobre insumos físicos pertenecientes a otros,1. manufactura sobre insumos físicos pertenecientes a otros,CUADRO 38|quarterly|1. Manufactura sobre insumos físicos pertenecientes a otros — row_23,positional,CUADRO 38,23,2,73,2008-01-01T00:00:00Z,2026-03-31T00:00:00Z,4,1,probable_identity_fragmentation,positional_identity_review
economic_annex:cuadro_38:1447d28a17e0cfe7724703d0,economic_annex,1. Manufactura sobre insumos físicos pertenecientes a otros,1. manufactura sobre insumos físicos pertenecientes a otros,CUADRO 38|quarterly|1. Manufactura sobre insumos físicos pertenecientes a otros — row_52,positional,CUADRO 38,52,2,73,2008-01-01T00:00:00Z,2026-03-31T00:00:00Z,4,1,probable_identity_fragmentation,positional_identity_review
economic_annex:cuadro_38:b36ddb427052a936d2a5a88e,economic_annex,1. Manufactura sobre insumos físicos pertenecientes a otros,1. manufactura sobre insumos físicos pertenecientes a otros,CUADRO 38|annual|1. Manufactura sobre insumos físicos pertenecientes a otros — row_52,positional,CUADRO 38,52,6,18,2008-01-01T00:00:00Z,2025-12-31T00:00:00Z,4,1,probable_identity_fragmentation,positional_identity_review
economic_annex:cuadro_38:e3d4ed578331694369d1051d,economic_annex,1. Manufactura sobre insumos físicos pertenecientes a otros,1. manufactura sobre insumos físicos pertenecientes a otros,CUADRO 38|annual|1. Manufactura sobre insumos físicos pertenecientes a otros — row_23,positional,CUADRO 38,23,6,18,2008-01-01T00:00:00Z,2025-12-31T00:00:00Z,4,1,probable_identity_fragmentation,positional_identity_review
economic_annex:cuadro_38:0586abb0e708c5cfbb0be209,economic_annex,1. Mercancías generales,1. mercancías generales,CUADRO 38|annual|1. Mercancías generales — row_48,positional,CUADRO 38,48,6,18,2008-01-01T00:00:00Z,2025-12-31T00:00:00Z,4,1,probable_identity_fragmentation,positional_identity_review
economic_annex:cuadro_38:5753da3ecf371d29b250177c,economic_annex,1. Mercancías generales,1. mercancías generales,CUADRO 38|quarterly|1. Mercancías generales — row_18,positional,CUADRO 38,18,2,73,2008-01-01T00:00:00Z,2026-03-31T00:00:00Z,4,1,probable_identity_fragmentation,positional_identity_review
economic_annex:cuadro_38:a8ad4d70a1f6aeeec5d8dbf0,economic_annex,1. Mercancías generales,1. mercancías generales,CUADRO 38|annual|1. Mercancías generales — row_18,positional,CUADRO 38,18,6,18,2008-01-01T00:00:00Z,2025-12-31T00:00:00Z,4,1,probable_identity_fragmentation,positional_identity_review
economic_annex:cuadro_38:b567b594b09ebe7e34a72cb5,economic_annex,1. Mercancías generales,1. mercancías generales,CUADRO 38|quarterly|1. Mercancías generales — row_48,positional,CUADRO 38,48,2,73,2008-01-01T00:00:00Z,2026-03-31T00:00:00Z,4,1,probable_identity_fragmentation,positional_identity_review
economic_annex:cuadro_38:3d463b7d0e6a21338a84ae15,economic_annex,1. Remuneración de empleados,1. remuneración de empleados,CUADRO 38|annual|1. Remuneración de empleados — row_66,positional,CUADRO 38,66,6,18,2008-01-01T00:00:00Z,2025-12-31T00:00:00Z,4,1,probable_identity_fragmentation,positional_identity_review
economic_annex:cuadro_38:4e96ae0ebb77d2364283cf33,economic_annex,1. Remuneración de empleados,1. remuneración de empleados,CUADRO 38|annual|1. Remuneración de empleados — row_37,positional,CUADRO 38,37,6,18,2008-01-01T00:00:00Z,2025-12-31T00:00:00Z,4,1,probable_identity_fragmentation,positional_identity_review
economic_annex:cuadro_38:5cc7b918175002c1d8ee3fdb,economic_annex,1. Remuneración de empleados,1. remuneración de empleados,CUADRO 38|quarterly|1. Remuneración de empleados — row_37,positional,CUADRO 38,37,2,73,2008-01-01T00:00:00Z,2026-03-31T00:00:00Z,4,1,probable_identity_fragmentation,positional_identity_review
economic_annex:cuadro_38:82580462a41f97e15e19d9cf,economic_annex,1. Remuneración de empleados,1. remuneración de empleados,CUADRO 38|quarterly|1. Remuneración de empleados — row_66,positional,CUADRO 38,66,2,73,2008-01-01T00:00:00Z,2026-03-31T00:00:00Z,4,1,probable_identity_fragmentation,positional_identity_review
economic_annex:cuadro_38:57b87dc59f7ed618f92ea08c,economic_annex,10. Otros servicios empresariales,10. otros servicios empresariales,CUADRO 38|annual|10. Otros servicios empresariales — row_61,positional,CUADRO 38,61,6,18,2008-01-01T00:00:00Z,2025-12-31T00:00:00Z,4,1,probable_identity_fragmentation,positional_identity_review
economic_annex:cuadro_38:824038f300e477e42e580bde,economic_annex,10. Otros servicios empresariales,10. otros servicios empresariales,CUADRO 38|quarterly|10. Otros servicios empresariales — row_61,positional,CUADRO 38,61,2,73,2008-01-01T00:00:00Z,2026-03-31T00:00:00Z,4,1,probable_identity_fragmentation,positional_identity_review
economic_annex:cuadro_38:dba164bbc1509dfa7090b8fb,economic_annex,10. Otros servicios empresariales,10. otros servicios empresariales,CUADRO 38|quarterly|10. Otros servicios empresariales — row_32,positional,CUADRO 38,32,2,73,2008-01-01T00:00:00Z,2026-03-31T00:00:00Z,4,1,probable_identity_fragmentation,positional_identity_review
economic_annex:cuadro_38:ecb33a0677c8ab173f494e05,economic_annex,10. Otros servicios empresariales,10. otros servicios empresariales,CUADRO 38|annual|10. Otros servicios empresariales — row_32,positional,CUADRO 38,32,6,18,2008-01-01T00:00:00Z,2025-12-31T00:00:00Z,4,1,probable_identity_fragmentation,positional_identity_review
economic_annex:cuadro_38:808f27c5c7244afbf2fb19d7,economic_annex,"11. Servicios personales, culturales y recreativos","11. servicios personales, culturales y recreativos","CUADRO 38|quarterly|11. Servicios personales, culturales y recreativos — row_62",positional,CUADRO 38,62,2,73,2008-01-01T00:00:00Z,2026-03-31T00:00:00Z,4,1,probable_identity_fragmentation,positional_identity_review
economic_annex:cuadro_38:8bf4d176a6d5dbfd55081958,economic_annex,"11. Servicios personales, culturales y recreativos","11. servicios personales, culturales y recreativos","CUADRO 38|quarterly|11. Servicios personales, culturales y recreativos — row_33",positional,CUADRO 38,33,2,73,2008-01-01T00:00:00Z,2026-03-31T00:00:00Z,4,1,probable_identity_fragmentation,positional_identity_review
economic_annex:cuadro_38:b7b73fc57095fb51133454d4,economic_annex,"11. Servicios personales, culturales y recreativos","11. servicios personales, culturales y recreativos","CUADRO 38|annual|11. Servicios personales, culturales y recreativos — row_33",positional,CUADRO 38,33,6,18,2008-01-01T00:00:00Z,2025-12-31T00:00:00Z,4,1,probable_identity_fragmentation,positional_identity_review
economic_annex:cuadro_38:e2f235a9e22b9093af5c8ffe,economic_annex,"11. Servicios personales, culturales y recreativos","11. servicios personales, culturales y recreativos","CUADRO 38|annual|11. Servicios personales, culturales y recreativos — row_62",positional,CUADRO 38,62,6,18,2008-01-01T00:00:00Z,2025-12-31T00:00:00Z,4,1,probable_identity_fragmentation,positional_identity_review
economic_annex:cuadro_38:2d3c2f8b18ffd463c1a1710d,economic_annex,"12. Servicios del gobierno, n.i.o.p.","12. servicios del gobierno, n.i.o.p.","CUADRO 38|annual|12. Servicios del gobierno, n.i.o.p. — row_63",positional,CUADRO 38,63,6,18,2008-01-01T00:00:00Z,2025-12-31T00:00:00Z,4,1,probable_identity_fragmentation,positional_identity_review
economic_annex:cuadro_38:4d55f97e2fc1511b5d784855,economic_annex,"12. Servicios del gobierno, n.i.o.p.","12. servicios del gobierno, n.i.o.p.","CUADRO 38|annual|12. Servicios del gobierno, n.i.o.p. — row_34",positional,CUADRO 38,34,6,18,2008-01-01T00:00:00Z,2025-12-31T00:00:00Z,4,1,probable_identity_fragmentation,positional_identity_review
economic_annex:cuadro_38:8e60c50784a79ee7921c338c,economic_annex,"12. Servicios del gobierno, n.i.o.p.","12. servicios del gobierno, n.i.o.p.","CUADRO 38|quarterly|12. Servicios del gobierno, n.i.o.p. — row_34",positional,CUADRO 38,34,2,73,2008-01-01T00:00:00Z,2026-03-31T00:00:00Z,4,1,probable_identity_fragmentation,positional_identity_review
economic_annex:cuadro_38:d2bf54663c13d8b8ef76ee83,economic_annex,"12. Servicios del gobierno, n.i.o.p.","12. servicios del gobierno, n.i.o.p.","CUADRO 38|quarterly|12. Servicios del gobierno, n.i.o.p. — row_63",positional,CUADRO 38,63,2,73,2008-01-01T00:00:00Z,2026-03-31T00:00:00Z,4,1,probable_identity_fragmentation,positional_identity_review
economic_annex:cuadro_38:b36f18042da83a52dc7717a6,economic_annex,2. Mantenimiento y reparaciones,2. mantenimiento y reparaciones,CUADRO 38|annual|2. Mantenimiento y reparaciones — row_24,positional,CUADRO 38,24,6,18,2008-01-01T00:00:00Z,2025-12-31T00:00:00Z,4,1,probable_identity_fragmentation,positional_identity_review
economic_annex:cuadro_38:d3f6483273aa46d9495133e8,economic_annex,2. Mantenimiento y reparaciones,2. mantenimiento y reparaciones,CUADRO 38|quarterly|2. Mantenimiento y reparaciones — row_24,positional,CUADRO 38,24,2,73,2008-01-01T00:00:00Z,2026-03-31T00:00:00Z,4,1,probable_identity_fragmentation,positional_identity_review
economic_annex:cuadro_38:e32c59761da432b24e4365cb,economic_annex,2. Mantenimiento y reparaciones,2. mantenimiento y reparaciones,CUADRO 38|annual|2. Mantenimiento y reparaciones — row_53,positional,CUADRO 38,53,6,18,2008-01-01T00:00:00Z,2025-12-31T00:00:00Z,4,1,probable_identity_fragmentation,positional_identity_review
economic_annex:cuadro_38:f93c3336bebf974144ca8280,economic_annex,2. Mantenimiento y reparaciones,2. mantenimiento y reparaciones,CUADRO 38|quarterly|2. Mantenimiento y reparaciones — row_53,positional,CUADRO 38,53,2,73,2008-01-01T00:00:00Z,2026-03-31T00:00:00Z,4,1,probable_identity_fragmentation,positional_identity_review
economic_annex:cuadro_38:96c1837051937c300ec079ee,economic_annex,2. Renta de la inversión,2. renta de la inversión,CUADRO 38|quarterly|2. Renta de la inversión — row_38,positional,CUADRO 38,38,2,73,2008-01-01T00:00:00Z,2026-03-31T00:00:00Z,4,1,probable_identity_fragmentation,positional_identity_review
economic_annex:cuadro_38:99ebcaa42c13205dc5e62ed9,economic_annex,2. Renta de la inversión,2. renta de la inversión,CUADRO 38|annual|2. Renta de la inversión — row_38,positional,CUADRO 38,38,6,18,2008-01-01T00:00:00Z,2025-12-31T00:00:00Z,4,1,probable_identity_fragmentation,positional_identity_review
economic_annex:cuadro_38:f8675f47d0b74d96a80d44a5,economic_annex,2. Renta de la inversión,2. renta de la inversión,CUADRO 38|annual|2. Renta de la inversión — row_67,positional,CUADRO 38,67,6,18,2008-01-01T00:00:00Z,2025-12-31T00:00:00Z,4,1,probable_identity_fragmentation,positional_identity_review
economic_annex:cuadro_38:fe31c5482963c427c81a34b5,economic_annex,2. Renta de la inversión,2. renta de la inversión,CUADRO 38|quarterly|2. Renta de la inversión — row_67,positional,CUADRO 38,67,2,73,2008-01-01T00:00:00Z,2026-03-31T00:00:00Z,4,1,probable_identity_fragmentation,positional_identity_review
economic_annex:cuadro_39:207cea16c2665e9515a5e69e,economic_annex,2.1 Activos,2.1 activos,CUADRO 39|quarterly|2.1 Activos — row_36,positional,CUADRO 39,36,2,73,2008-01-01T00:00:00Z,2026-03-31T00:00:00Z,4,1,probable_identity_fragmentation,positional_identity_review
economic_annex:cuadro_39:530eb2510ab40f1ebab9fe48,economic_annex,2.1 Activos,2.1 activos,CUADRO 39|annual|2.1 Activos — row_36,positional,CUADRO 39,36,6,18,2008-01-01T00:00:00Z,2025-12-31T00:00:00Z,4,1,probable_identity_fragmentation,positional_identity_review
economic_annex:cuadro_39:8740ef8c07c72e212bace5ed,economic_annex,2.1 Activos,2.1 activos,CUADRO 39|quarterly|2.1 Activos — row_28,positional,CUADRO 39,28,2,73,2008-01-01T00:00:00Z,2026-03-31T00:00:00Z,4,1,probable_identity_fragmentation,positional_identity_review
economic_annex:cuadro_39:efd935cbfff69b5d0806004b,economic_annex,2.1 Activos,2.1 activos,CUADRO 39|annual|2.1 Activos — row_28,positional,CUADRO 39,28,6,18,2008-01-01T00:00:00Z,2025-12-31T00:00:00Z,4,1,probable_identity_fragmentation,positional_identity_review
economic_annex:cuadro_38:27b2792386e37745db3280da,economic_annex,2.1 Inversión directa,2.1 inversión directa,CUADRO 38|quarterly|2.1 Inversión directa — row_39,positional,CUADRO 38,39,2,73,2008-01-01T00:00:00Z,2026-03-31T00:00:00Z,4,1,probable_identity_fragmentation,positional_identity_review
economic_annex:cuadro_38:28aa75c8095dc8798fa9f0c0,economic_annex,2.1 Inversión directa,2.1 inversión directa,CUADRO 38|annual|2.1 Inversión directa — row_68,positional,CUADRO 38,68,6,18,2008-01-01T00:00:00Z,2025-12-31T00:00:00Z,4,1,probable_identity_fragmentation,positional_identity_review
economic_annex:cuadro_38:48c5710b58d28b622f26e772,economic_annex,2.1 Inversión directa,2.1 inversión directa,CUADRO 38|annual|2.1 Inversión directa — row_39,positional,CUADRO 38,39,6,18,2008-01-01T00:00:00Z,2025-12-31T00:00:00Z,4,1,probable_identity_fragmentation,positional_identity_review
economic_annex:cuadro_38:6bd6dbb2921cf54b48a2c9a0,economic_annex,2.1 Inversión directa,2.1 inversión directa,CUADRO 38|quarterly|2.1 Inversión directa — row_68,positional,CUADRO 38,68,2,73,2008-01-01T00:00:00Z,2026-03-31T00:00:00Z,4,1,probable_identity_fragmentation,positional_identity_review
economic_annex:cuadro_38:70245cb87fe194078371fa41,economic_annex,2.2 Inversión de cartera,2.2 inversión de cartera,CUADRO 38|annual|2.2 Inversión de cartera — row_69,positional,CUADRO 38,69,6,18,2008-01-01T00:00:00Z,2025-12-31T00:00:00Z,4,1,probable_identity_fragmentation,positional_identity_review
economic_annex:cuadro_38:beb4831f982952a6b01484cb,economic_annex,2.2 Inversión de cartera,2.2 inversión de cartera,CUADRO 38|annual|2.2 Inversión de cartera — row_40,positional,CUADRO 38,40,6,18,2008-01-01T00:00:00Z,2025-12-31T00:00:00Z,4,1,probable_identity_fragmentation,positional_identity_review
economic_annex:cuadro_38:f905da9c11a502871acce34e,economic_annex,2.2 Inversión de cartera,2.2 inversión de cartera,CUADRO 38|quarterly|2.2 Inversión de cartera — row_69,positional,CUADRO 38,69,2,73,2008-01-01T00:00:00Z,2026-03-31T00:00:00Z,4,1,probable_identity_fragmentation,positional_identity_review
economic_annex:cuadro_38:fead8a533f619e46be8a0069,economic_annex,2.2 Inversión de cartera,2.2 inversión de cartera,CUADRO 38|quarterly|2.2 Inversión de cartera — row_40,positional,CUADRO 38,40,2,73,2008-01-01T00:00:00Z,2026-03-31T00:00:00Z,4,1,probable_identity_fragmentation,positional_identity_review
economic_annex:cuadro_39:333e25bea6f6f9c8799534d2,economic_annex,2.2 Pasivos,2.2 pasivos,CUADRO 39|quarterly|2.2 Pasivos — row_37,positional,CUADRO 39,37,2,73,2008-01-01T00:00:00Z,2026-03-31T00:00:00Z,4,1,probable_identity_fragmentation,positional_identity_review
economic_annex:cuadro_39:854896d70a654e9fca486728,economic_annex,2.2 Pasivos,2.2 pasivos,CUADRO 39|annual|2.2 Pasivos — row_31,positional,CUADRO 39,31,6,18,2008-01-01T00:00:00Z,2025-12-31T00:00:00Z,4,1,probable_identity_fragmentation,positional_identity_review
economic_annex:cuadro_39:cd5c893c339386ee4355515d,economic_annex,2.2 Pasivos,2.2 pasivos,CUADRO 39|annual|2.2 Pasivos — row_37,positional,CUADRO 39,37,6,18,2008-01-01T00:00:00Z,2025-12-31T00:00:00Z,4,1,probable_identity_fragmentation,positional_identity_review
economic_annex:cuadro_39:e7fbc6206fd23a36a9a033c2,economic_annex,2.2 Pasivos,2.2 pasivos,CUADRO 39|quarterly|2.2 Pasivos — row_31,positional,CUADRO 39,31,2,73,2008-01-01T00:00:00Z,2026-03-31T00:00:00Z,4,1,probable_identity_fragmentation,positional_identity_review
economic_annex:cuadro_38:409fbe8275a87f6b7adefbba,economic_annex,2.3 Otra inversión,2.3 otra inversión,CUADRO 38|annual|2.3 Otra inversión — row_70,positional,CUADRO 38,70,6,18,2008-01-01T00:00:00Z,2025-12-31T00:00:00Z,4,1,probable_identity_fragmentation,positional_identity_review
economic_annex:cuadro_38:697549681dc7302d0319af2f,economic_annex,2.3 Otra inversión,2.3 otra inversión,CUADRO 38|quarterly|2.3 Otra inversión — row_41,positional,CUADRO 38,41,2,73,2008-01-01T00:00:00Z,2026-03-31T00:00:00Z,4,1,probable_identity_fragmentation,positional_identity_review
